id,title,updatetime,wordcount,publication,tags,content,author
namsyntax_136208,Vụ bảo vệ cản xe cấp cứu: Giám đốc BV Nhi lên tiếng,,40,,Thời sự,Thêm một clip nữa được đăng tải trong vụ tố bảo vệ Bệnh viện Nhi Trung ương chặn xe cấp cứu chở bệnh nhi đang hấp hối.,NamSyntax/vietnamese-news-classification
namsyntax_809875,"Rau tầm bóp hạ sốt, trị ho được không?",,50,,Sức khỏe,"Con tôi 15 tháng tuổi, bị sốt, sổ mũi và ho có đờm hơn hai ngày nay, hàng xóm mách cho ăn trái và uống nước lá tầm bóp để chữa trị, có đúng không? (Phương Thảo, 24 tuổi, An Giang)",NamSyntax/vietnamese-news-classification
namsyntax_1083389,"Vượt qua 6 sao nam, Lan Ngọc chiến thắng Running Man mùa 1",,36,,Giải trí,"- Sau 15 tập phát sóng, thành viên nữ duy nhất của Chạy đi chờ chi xuất sắc trở thành kẻ mạnh nhất.",NamSyntax/vietnamese-news-classification
namsyntax_378165,Dấu ấn hai thập niên hoạt động Trung tâm sự kiện Âu Cơ,,49,,Kinh doanh,"Trung tâm tổ chức sự kiện Âu Cơ đón trung bình 1.000 sự kiện hội nghị, lễ kỷ niệm, gala mỗi năm, liên tục mở rộng quy mô để đáp ứng nhu cầu tại Hải Dương.",NamSyntax/vietnamese-news-classification
namsyntax_460921,Tung tiền ra phố gây tắc nghẽn giao thông,,26,,Kinh doanh,Hàng nghìn tờ 500 Dirham Ả rập – trị giá khoảng 88 Bảng đã bay qua Dubai.,NamSyntax/vietnamese-news-classification
namsyntax_295419,Phó tổng tham mưu trưởng quân đội Trung Quốc bị bắt,,40,,Thế giới,"Theo tờ South China Morning Post, Phó tổng tham mưu trưởng
quân đội Trung Quốc đã bị bắt tại Thành Đô, Tứ Xuyên, vì “vi phạm kỷ luật đảng”.",NamSyntax/vietnamese-news-classification
namsyntax_1314065,"Bất ngờ vùng biên: Sở hữu tiền tỷ, biệt thự nhờ bán sức thâu đêm",,56,,Đời sống,"Đối mặt nhiều nguy hiểm khi vác hàng qua các cung đường mòn, đội ngũ cửu vạn có thể bỏ túi tiền triệu mỗi đêm. Từ đây nhiều người đổi đời, sở hữu tiền tỷ và biệt thư ở quê nhà.",NamSyntax/vietnamese-news-classification
namsyntax_458472,"Chơi ô tô nhập: Giá đắt gấp 3, cắt giảm thiết bị an toàn",,56,,Kinh doanh,"Dù Việt Nam đã có Quy chuẩn kỹ thuật quốc gia về
chất lượng an toàn kỹ thuật và bảo vệ môi trường, nhưng do quy chuẩn sơ
sài, nên người mua vẫn phải chịu cảnh xe giá cao, chất lượng thấp.",NamSyntax/vietnamese-news-classification
namsyntax_968597,Kết quả bóng đá hôm nay 5/8,,28,,Thể thao,"VietNamNet cập nhật lịch thi đấu và kết quả bóng đá đêm qua, rạng sáng nay nhanh và chính xác nhất.",NamSyntax/vietnamese-news-classification
namsyntax_1136480,"Lời khai của lão ông 74 tuổi sát hại hàng xóm, giấu xác dưới kênh",,47,,Pháp luật,"Thấy người hàng xóm đang đào đất ngoài vườn, lão ông 74 tuổi cầm xẻng từ phía sau tiến tới đập nhiều nhát rồi kéo thi thể nạn nhân giấu xuống kênh.",NamSyntax/vietnamese-news-classification
namsyntax_1157821,Cuộc báo thù của 5 ông anh,,37,,Pháp luật,"Trung Quốc - Thấy em chết thảm, để lại ba con thơ, năm người anh quỳ trước mặt mẹ, thề: ""Không bắt được hung thủ, không bao giờ bỏ cuộc"".",NamSyntax/vietnamese-news-classification
namsyntax_892345,Everton được trả lại 4 điểm tại Ngoại hạng Anh,,41,,Thể thao,"Anh - Everton kháng cáo thành công và được trả lại bốn trong số mười điểm bị trừ mùa này, qua đó vươn lên vị trí thứ 15 Ngoại hạng Anh.",NamSyntax/vietnamese-news-classification
namsyntax_1326119,Obama rớt nước mắt nói về Ngày của Cha,,47,,Đời sống,"Phát biểu nhân Ngày của Cha, Tổng thống Obama nhắc lại thảm kịch ở Orlando để nhấn mạnh rằng các ông bố cần dạy cho con về lòng bao dung và sự bình đẳng, sống với tình thương.",NamSyntax/vietnamese-news-classification
namsyntax_213771,Phương Tây có thể thúc giục Ukraine tuyển lính đến 70 tuổi,,40,,Thế giới,Lãnh đạo tình báo Nga nói rằng phương Tây đang hối thúc Ukraine mở rộng độ tuổi tuyển lính động viên từ 18-60 hiện nay lên 17-70 tuổi.,NamSyntax/vietnamese-news-classification
namsyntax_775245,Cứu sống bệnh nhân đã 'chuẩn bị hậu sự',,52,,Sức khỏe,"TP HCM - Người đàn ông ngoài 50 tuổi, bị chấn thương sọ não nặng do tai nạn giao thông, gia đình đưa về nhà lo hậu sự thì thấy cử động chân tay, mở mắt nên chuyển vào Bệnh viện Trưng Vương.",NamSyntax/vietnamese-news-classification
namsyntax_1139067,Khởi tố cháu ngoại sát hại ông bà hơn 80 tuổi ở Hưng Yên,,46,,Pháp luật,Nghi phạm sát hại ông bà ngoại hơn 80 tuổi ở Hưng Yên vừa bị cơ quan điều tra Công an tỉnh khởi tố để điều tra về hành vi Giết người.,NamSyntax/vietnamese-news-classification
namsyntax_1227269,Điểm khác biệt của chương trình quốc tế toàn phần Cambridge ở VAS,,63,,Giáo dục,"VAS sắp triển khai Chương trình quốc tế toàn phần Cambridge với nhiều ưu điểm:Giảm tải áp lực học tập, tích hợp đa môn, tăng thời lượng giảng dạy bằng tiếng Anh với đầu ra là chứng chỉ Tú tài quốc tế Cambridge A Level và Tú tài quốc gia.",NamSyntax/vietnamese-news-classification
namsyntax_324994,Cách làm nên hương vị riêng tại chuỗi cửa hàng trà Presotea,,42,,Kinh doanh,"Presotea có bí quyết riêng khi pha trà tươi bằng máy nên lưu giữ gần như trọn vẹn hương vị của danh trà nổi tiếng như Oolong, Camellia, trà đen…",NamSyntax/vietnamese-news-classification
namsyntax_1255712,“Luyện” CPA Australia ở Việt Nam,,39,,Giáo dục,"Ngày 17/6, hội thảo về “Chương
trình đào tạo và luyện thi chứng chỉ CPA Australia” sẽ diễn ra tại Học viện Tài
chính, số 8 Phan Huy Chú, Hoàn Kiếm, Hà Nội.",NamSyntax/vietnamese-news-classification
namsyntax_755629,Bài tập bắp tay cho nam,,35,,Sức khỏe,"Chuỗi động tác plank, đi bằng tay, gập người... không yêu cầu nhiều kỹ thuật, có tác dụng giúp cơ bắp to, vạm vỡ, nhất là bắp tay sau.",NamSyntax/vietnamese-news-classification
namsyntax_1191956,Chặng đường giành học bổng BUV 100% của nữ sinh Huế,,40,,Giáo dục,"Quyết định không thi đại học chính quy, Trần Phương Thảo Ngọc giành học bổng 100% ngành Ứng dụng sáng tạo đương đại theo chuẩn Anh Quốc tại BUV.",NamSyntax/vietnamese-news-classification
namsyntax_359934,Cách điều hòa Aqua chinh phục khách hàng Việt,,35,,Kinh doanh,"Điều hòa của Aqua có mặt trên thị trường 18 năm, chinh phục người dùng Việt nhờ công nghệ từ Nhật Bản, chi phí hợp lý.",NamSyntax/vietnamese-news-classification
namsyntax_1104612,Hạ Vi khẳng định đang hạnh phúc bên Cường Đôla,,33,,Giải trí,"Diễn viên Hạ Vi cho biết, cô vẫn đang hạnh phúc bên Cường Đôla và khá tức giận khi luôn bị quy chụp.",NamSyntax/vietnamese-news-classification
namsyntax_1302095,Chàng trai 'chưa mảnh tình vắt vai' tỏ tình khiến cô gái TPHCM xiêu lòng,,43,,Đời sống,"Ngay lần đầu gặp trên sóng Bạn muốn hẹn hò, chàng trai 35 tuổi đã được bạn gái tặng 1 lá thư viết tay khiến anh rung động.",NamSyntax/vietnamese-news-classification
namsyntax_1090056,Ca sĩ thần tượng lộ ảnh giường chiếu với gái quán bar,,54,,Giải trí,Tay trống của nhóm nhạc nổi tiếng Kanjani Eight vừa bị tung ảnh nóng cùng 1 nữ tiếp viên quán bar. Điều đáng nói là Tadayoshi Okura vẫn còn đang trong quan hệ với bạn gái là nữ diễn viên Yoshitaka Yuriko.,NamSyntax/vietnamese-news-classification
namsyntax_1000084,Gợi ý loạt quà tri ân thầy dịp 20/11,,33,,Giải trí,"Máy trợ giảng, vòng tay đo sức khỏe, thắt lưng, giày, đồng hồ... có thể làm quà tặng tri ân thầy nhân ngày 20/11.",NamSyntax/vietnamese-news-classification
namsyntax_722938,"Mâu thuẫn đất đai, người phụ nữ tố bị 2 thanh niên nhét chất thải bẩn vào miệng",,57,,Bất động sản,"Trong lúc cự cãi vì mâu thuẫn đất đai với hàng xóm, bà Nguyễn Thị Th. (SN 1958, ở Hà Tĩnh) tố đã bị 2 anh em ruột lao vào hành hung rồi nhét chất thải bẩn vào miệng.",NamSyntax/vietnamese-news-classification
namsyntax_268070,Cố vấn thân cận của ông Biden mắc Covid-19,,29,,Thế giới,"Ông Cedric Richmond, cố vấn thân cận của Tổng thống đắc cử Mỹ Joe Biden, được xác nhận nhiễm Covid-19.",NamSyntax/vietnamese-news-classification
namsyntax_831970,Phát hiện ung thư di truyền từ mẹ sang con,,34,,Sức khỏe,Nhật Bản xác nhận 2 trường hợp trẻ em đầu tiên mắc ung thư phổi do di truyền từ mẹ sang trong lúc sinh.,NamSyntax/vietnamese-news-classification
namsyntax_200998,Nữ hoàng Elizabeth II được an táng cạnh Hoàng thân Philip,,39,,Thế giới,Linh cữu Nữ hoàng Elizabeth II được an táng bên cạnh chồng là Hoàng thân Philip trong buổi lễ riêng tư của gia đình tại Lâu đài Windsor.,NamSyntax/vietnamese-news-classification
namsyntax_716522,Tham vọng dẫn đầu ngành nội thất Việt của Come Home,,41,,Bất động sản,Ông lớn bán lẻ Central Retail định vị Come Home là thương hiệu nội thất bản địa phục vụ tập khách hàng Việt với mục tiêu thống trị thị trường.,NamSyntax/vietnamese-news-classification
namsyntax_1215196,“Công cuộc đổi mới giáo dục đòi hỏi phải giải nhiều bài toán cùng một lúc”,,60,,Giáo dục,Đó là chia sẻ của Bộ trưởng Nguyễn Kim Sơn tại cuộc làm việc giữa đoàn công tác của Bộ GD-ĐT với lãnh đạo tỉnh Đồng Tháp nhằm nắm bắt tình hình giáo dục và đào tạo tại địa phương diễn ra chiều 25/12.,NamSyntax/vietnamese-news-classification
namsyntax_1160547,Camera an ninh: Người dân bắt trộm,,40,,Pháp luật,"TP HCM - Thấy gã trộm bẻ khoá xe máy phóng đi, ba nhân viên cửa hàng ở quận Gò Vấp chạy theo quật ngã, khống chế giao cho công an, ngày 25/7.",NamSyntax/vietnamese-news-classification
namsyntax_851852,HLV Betis: 'Tôi mong Messi bị cảm lạnh',,29,,Thể thao,Rubi muốn ngôi sao của Barca nghỉ thi đấu khi hai đội gặp nhau ở vòng 2 La Liga tuần này.,NamSyntax/vietnamese-news-classification
namsyntax_3567,'Vĩnh Phúc sẽ không để dịch corona lây lan ra ngoài',,36,,Thời sự,"Lãnh đạo Vĩnh Phúc nói tỉnh đã áp dụng nhiều biện pháp mạnh, qua đó giúp kiểm soát tốt vùng dịch ở xã Sơn Lôi.",NamSyntax/vietnamese-news-classification
namsyntax_1194930,18 năm dạy học sinh khuyết tật,,41,,Giáo dục,"Trung Quốc - Suốt 18 năm qua, Zhang Ronghua gắn bó với công việc dạy học cho học sinh gặp vấn đề về nghe, trí tuệ hoặc không thể tự chăm sóc bản thân.",NamSyntax/vietnamese-news-classification
namsyntax_719203,Chung cư cũ TP HCM tăng giá nhưng khó giao dịch,,34,,Bất động sản,Nhiều dự án chung cư thứ cấp tại TP HCM có giá tăng 20-30% trong một năm nhưng khó kiếm khách sang tay.,NamSyntax/vietnamese-news-classification
namsyntax_1231073,Bài mẫu viết thư UPU lần thứ 53: UPU giúp chúng ta chia sẻ thông điệp với thế giới,,42,,Giáo dục,"Dưới đây là bài mẫu viết thư UPU lần thứ 53, các em học sinh tham gia cuộc thi có thể tham khảo.",NamSyntax/vietnamese-news-classification
namsyntax_636145,[LMHT] GPL Mùa Hè 2015 đã sẵn sàng!,,49,,Khoa học,"(GameSao) - Chiều nay giải đấu LMHT được mong chờ nhất GPL Mùa Hè 2015 sẽ chính thức khởi tranh, chúng ta hãy cùng sẵn sàng để cháy hết mình với những trận đấu hấp dẫn nhất của các đội tuyển.",NamSyntax/vietnamese-news-classification
namsyntax_19882,"Cháy nhà, hai trẻ em tử vong",,43,,Thời sự,"TP HCM - Phá cửa căn nhà cháy ở huyện Bình Chánh, người dân cứu được 4 đứa trẻ, trong khi hai anh em (10 và 1 tuổi) kẹt ở gác lửng ngạt khói bất tỉnh.",NamSyntax/vietnamese-news-classification
namsyntax_1098183,Giới thiệu 150 hiện vật cổ về văn hóa biển đảo Việt Nam,,63,,Giải trí,"150 hiện vật cổ về văn hóa biển đảo Việt Nam qua các thời kỳ lịch sử, hiện vật, trang phục lễ hội cư dân vùng biển của các Bảo tàng, Nhà sưu tập tư nhân...sẽ được trưng bày tại triển lãm ""Di sản văn hóa biển, đảo Việt Nam"".",NamSyntax/vietnamese-news-classification
namsyntax_309369,"Phe li khai không ngừng bắn, Ukraina trong tình trạng chiến tranh",,48,,Thế giới,"Ngay sau khi tân Tổng thống Ukraina đưa ra một lệnh ngừng bắn đơn phương
như một phần kế hoạch hòa bình 14 điểm, phe li khai ở miền đông nước này lập tức
bác bỏ.",NamSyntax/vietnamese-news-classification
namsyntax_1008307,Hậu trường đấu võ của Bình Minh,,30,,Giải trí,"Trận MMA quyết chiến của Bình Minh - diễn viên chính phim điện ảnh ""Sám hối"" - được đầu tư bảy tỷ đồng.",NamSyntax/vietnamese-news-classification
namsyntax_1162637,Dễ gặp tội phạm ngày 'vía' Thần Tài,,43,,Pháp luật,"TP HCM - Người dân mang theo nhiều tiền, chen chúc mua sắm vàng, lễ vật... trong ngày ""vía"" Thần Tài sẽ là điều kiện lý tưởng cho tội phạm gây án, theo cảnh sát.",NamSyntax/vietnamese-news-classification
namsyntax_1181875,Đường dây trộm cắp và tiêu thụ phụ tùng ô tô,,46,,Pháp luật,"Hôm qua (6/2), Công an TP.Hà Nội đã đột kích bắt giữ 5 đối tượng được xem là mắt xích quan trọng trong một đường dây trộm cắp và tiêu thụ phụ tùng ô tô.",NamSyntax/vietnamese-news-classification
namsyntax_868090,Ronaldo thua Lukaku ở bình chọn Serie A,,32,,Thể thao,"Vượt Cristiano Ronaldo, tiền đạo Romelu Lukaku giành giải ""Cầu thủ hay nhất Serie A 2020-2021"" do ban tổ chức giải đấu bầu chọn.",NamSyntax/vietnamese-news-classification
namsyntax_1292913,"Xét nghiệm ADN cho em bé bị bỏ rơi ở Quảng Ninh nhận mẹ, nhiều người bật khóc",,35,,Đời sống,Tiếng khóc của em bé trong ngày lấy mẫu xét nghiệm ADN khiến người xem nhói lòng.,NamSyntax/vietnamese-news-classification
namsyntax_391222,"‘Của để dành’ hơn 1 tỷ USD, Masan tự tin thực hiện kế hoạch năm 2024",,47,,Kinh doanh,"Nắm lượng tiền mặt lớn, Masan tự tin thực hiện các kế hoạch phát triển chiến lược, nhắm mục tiêu doanh thu thuần từ 84.000 đến 90.000 tỷ đồng năm 2024.",NamSyntax/vietnamese-news-classification
namsyntax_840690,'Biệt dược' tự nhiên tăng sức mạnh đàn ông,,36,,Sức khỏe,"Quý ông nên tận dụng những công dụng quý từ thực phẩm, có thể giúp “cậu nhỏ” tăng sức mạnh, giúp bữa tiệc yêu thêm mãnh liệt.",NamSyntax/vietnamese-news-classification
